Uniprot_ID	KEGG_rno
A0A8I6AP14	NA
A0A8I6AP15	NA
A0A8I6AP20	NA
A0A8I6AP22	NA
A0A8I6AP28	NA
A0A8I6AP32	NA
A0A8I6AP35	NA
A0A8I6AP48	NA
A0A8I6AP55	NA
A0A8I6AP61	NA
A0A8I6AP63	NA
A0A8I6AP69	NA
A0A8I6AP70	NA
A0A8I6AP71	NA
A0A8I6AP73	NA
A0A8I6AP75	NA
A0A8I6AP83	NA
A0A8I6AP96	NA
A0A8I6AP97	NA
A0A8I6AP98	rno:688407
A0A8I6APA1	NA
A0A8I6APB1	NA
A0A8I6APB2	NA
A0A8I6APC0	NA
A0A8I6APD7	NA
A0A8I6APD8	rno:690415
A0A8I6APE4	NA
A0A8I6APF5	NA
A0A8I6APF8	NA
A0A8I6APG0	NA
A0A8I6APG3	NA
A0A8I6APG4	NA
A0A8I6APG5	NA
A0A8I6APG6	NA
A0A8I6APG7	NA
A0A8I6APH4	NA
A0A8I6API0	NA
A0A8I6API1	NA
A0A8I6API2	NA
A0A8I6API3	NA
A0A8I6API6	NA
A0A8I6APJ3	NA
A0A8I6APJ4	NA
A0A8I6APK4	NA
A0A8I6APK8	NA
A0A8I6APL0	NA
A0A8I6APL1	NA
A0A8I6APL6	NA
A0A8I6APL7	NA
A0A8I6APL9	NA
A0A8I6APM3	NA
A0A8I6APM7	NA
A0A8I6APN0	NA
A0A8I6APN4	NA
A0A8I6APN7	NA
A0A8I6APP3	NA
A0A8I6APP6	NA
A0A8I6APQ0	NA
A0A8I6APQ1	NA
A0A8I6APQ6	NA
A0A8I6APQ7	NA
A0A8I6APR1	NA
A0A8I6APR2	NA
A0A8I6APR3	NA
A0A8I6APR4	NA
A0A8I6APR5	NA
A0A8I6APS5	NA
A0A8I6APS9	NA
A0A8I6APT4	NA
A0A8I6APT7	NA
A0A8I6APU3	NA
A0A8I6APU9	NA
A0A8I6APV3	NA
A0A8I6APV8	NA
A0A8I6APW6	NA
A0A8I6APX3	NA
A0A8I6APX6	NA
A0A8I6APX7	NA
A0A8I6APX9	NA
A0A8I6APY1	NA
A0A8I6APY2	NA
A0A8I6APZ1	NA
A0A8I6APZ9	NA
A0A8I6AQ03	NA
A0A8I6AQ05	NA
A0A8I6AQ09	NA
A0A8I6AQ10	rno:690230
A0A8I6AQ11	NA
A0A8I6AQ13	NA
A0A8I6AQ18	NA
A0A8I6AQ21	NA
A0A8I6AQ28	NA
A0A8I6AQ29	NA
A0A8I6AQ31	NA
A0A8I6AQ33	NA
A0A8I6AQ36	NA
A0A8I6AQ46	NA
A0A8I6AQ47	NA
A0A8I6AQ52	NA
A0A8I6AQ54	NA
A0A8I6AQ57	NA
A0A8I6AQ58	NA
A0A8I6AQ62	NA
A0A8I6AQ63	NA
A0A8I6AQ66	NA
A0A8I6AQ67	NA
A0A8I6AQ68	NA
A0A8I6AQ70	NA
A0A8I6AQ72	NA
A0A8I6AQ74	NA
A0A8I6AQ86	NA
A0A8I6AQ87	NA
A0A8I6AQ90	NA
A0A8I6AQA3	NA
A0A8I6AQA4	NA
A0A8I6AQA5	NA
A0A8I6AQB1	NA
A0A8I6AQB4	NA
A0A8I6AQB6	NA
A0A8I6AQB9	NA
A0A8I6AQC1	NA
A0A8I6AQC2	NA
A0A8I6AQD2	NA
A0A8I6AQD7	NA
A0A8I6AQE4	NA
A0A8I6AQE7	NA
A0A8I6AQE8	NA
A0A8I6AQE9	NA
A0A8I6AQF2	NA
A0A8I6AQF9	NA
A0A8I6AQG0	NA
A0A8I6AQG1	NA
A0A8I6AQG2	NA
A0A8I6AQG6	NA
A0A8I6AQG7	NA
A0A8I6AQG9	NA
A0A8I6AQH3	NA
A0A8I6AQH7	NA
A0A8I6AQI6	NA
A0A8I6AQJ6	NA
A0A8I6AQJ9	NA
A0A8I6AQK0	NA
A0A8I6AQK1	NA
A0A8I6AQK4	NA
A0A8I6AQL0	NA
A0A8I6AQL8	NA
A0A8I6AQM0	NA
A0A8I6AQM1	NA
A0A8I6AQM6	NA
A0A8I6AQM8	NA
A0A8I6AQM9	NA
A0A8I6AQN0	NA
A0A8I6AQN1	NA
A0A8I6AQN8	NA
A0A8I6AQP1	NA
A0A8I6AQP5	NA
A0A8I6AQQ3	NA
A0A8I6AQQ6	NA
A0A8I6AQQ7	NA
A0A8I6AQQ9	NA
A0A8I6AQR3	NA
A0A8I6AQR7	NA
A0A8I6AQR9	rno:499663
A0A8I6AQS1	NA
A0A8I6AQS4	NA
A0A8I6AQT2	NA
A0A8I6AQT7	NA
A0A8I6AQT8	NA
A0A8I6AQU1	NA
A0A8I6AQU3	NA
A0A8I6AQU7	NA
A0A8I6AQU8	NA
A0A8I6AQV9	NA
A0A8I6AQW2	NA
A0A8I6AQW4	NA
A0A8I6AQY5	NA
A0A8I6AQZ2	NA
A0A8I6AQZ5	NA
A0A8I6AQZ6	NA
A0A8I6AQZ8	NA
A0A8I6AR02	NA
A0A8I6AR11	NA
A0A8I6AR16	NA
A0A8I6AR19	NA
A0A8I6AR26	NA
A0A8I6AR33	NA
A0A8I6AR38	NA
A0A8I6AR41	NA
A0A8I6AR47	NA
A0A8I6AR50	NA
A0A8I6AR51	NA
A0A8I6AR53	NA
A0A8I6AR56	NA
A0A8I6AR57	NA
A0A8I6AR63	NA
A0A8I6AR75	NA
A0A8I6AR81	NA
A0A8I6AR86	NA
A0A8I6AR88	NA
A0A8I6AR96	NA
A0A8I6AR99	NA
A0A8I6ARA5	NA
A0A8I6ARA6	NA
A0A8I6ARA8	NA
A0A8I6ARA9	NA
A0A8I6ARB3	NA
A0A8I6ARB4	NA
A0A8I6ARC4	NA
A0A8I6ARC7	NA
A0A8I6ARD7	NA
A0A8I6ARE0	NA
A0A8I6ARE1	NA
A0A8I6ARE2	NA
A0A8I6ARE4	NA
A0A8I6ARF3	NA
A0A8I6ARF6	NA
A0A8I6ARF8	NA
A0A8I6ARF9	NA
A0A8I6ARG4	NA
A0A8I6ARH5	NA
A0A8I6ARI0	NA
A0A8I6ARI3	NA
A0A8I6ARI6	NA
A0A8I6ARI8	NA
A0A8I6ARJ0	NA
A0A8I6ARJ3	NA
A0A8I6ARJ6	NA
A0A8I6ARJ9	NA
A0A8I6ARK1	NA
A0A8I6ARK3	NA
A0A8I6ARK4	NA
A0A8I6ARL4	NA
A0A8I6ARL8	NA
A0A8I6ARM0	NA
A0A8I6ARM2	NA
A0A8I6ARM4	NA
A0A8I6ARM5	NA
A0A8I6ARM7	NA
A0A8I6ARM9	NA
A0A8I6ARN3	rno:299510
A0A8I6ARP0	NA
A0A8I6ARP2	NA
A0A8I6ARP4	NA
A0A8I6ARP8	rno:293353
A0A8I6ARP9	NA
A0A8I6ARQ5	NA
A0A8I6ARQ6	NA
A0A8I6ARQ8	NA
A0A8I6ARR3	NA
A0A8I6ARR5	NA
A0A8I6ARS3	NA
A0A8I6ARS4	NA
A0A8I6ARS5	NA
A0A8I6ARS6	NA
A0A8I6ART0	NA
A0A8I6ART2	rno:316242
A0A8I6ART6	NA
A0A8I6ART8	NA
A0A8I6ARU1	rno:689962
A0A8I6ARU2	NA
A0A8I6ARU3	NA
A0A8I6ARU8	NA
A0A8I6ARU9	NA
A0A8I6ARV1	NA
A0A8I6ARV4	NA
A0A8I6ARV7	NA
A0A8I6ARW0	NA
A0A8I6ARW2	NA
A0A8I6ARW6	NA
A0A8I6ARW9	NA
A0A8I6ARX4	NA
A0A8I6ARX6	NA
A0A8I6ARY4	NA
A0A8I6ARY5	NA
A0A8I6ARY9	NA
A0A8I6ARZ0	NA
A0A8I6ARZ2	NA
A0A8I6AS07	NA
A0A8I6AS09	NA
A0A8I6AS10	NA
A0A8I6AS11	NA
A0A8I6AS13	NA
A0A8I6AS17	NA
A0A8I6AS18	NA
A0A8I6AS20	NA
A0A8I6AS23	NA
A0A8I6AS26	NA
A0A8I6AS34	NA
A0A8I6AS35	NA
A0A8I6AS42	NA
A0A8I6AS44	NA
A0A8I6AS45	NA
A0A8I6AS47	NA
A0A8I6AS48	NA
A0A8I6AS51	NA
A0A8I6AS54	NA
A0A8I6AS61	NA
A0A8I6AS62	NA
A0A8I6AS67	NA
A0A8I6AS70	NA
A0A8I6AS71	NA
A0A8I6AS74	NA
A0A8I6AS75	rno:499923
A0A8I6AS77	rno:294241
A0A8I6AS79	NA
A0A8I6AS81	NA
A0A8I6AS89	NA
A0A8I6AS90	NA
A0A8I6AS95	NA
A0A8I6AS99	NA
A0A8I6ASA1	NA
A0A8I6ASA2	NA
A0A8I6ASA4	NA
A0A8I6ASA5	NA
A0A8I6ASB0	NA
A0A8I6ASB1	NA
A0A8I6ASB3	rno:679640
A0A8I6ASB5	NA
A0A8I6ASC1	NA
A0A8I6ASC2	NA
A0A8I6ASD0	NA
A0A8I6ASD3	NA
A0A8I6ASD7	NA
A0A8I6ASE7	NA
A0A8I6ASF7	NA
A0A8I6ASF8	NA
A0A8I6ASG3	NA
A0A8I6ASI6	NA
A0A8I6ASI7	NA
A0A8I6ASI8	NA
A0A8I6ASI9	NA
A0A8I6ASJ1	NA
A0A8I6ASJ7	NA
A0A8I6ASJ9	NA
A0A8I6ASK8	rno:680734
A0A8I6ASK9	NA
A0A8I6ASL2	NA
A0A8I6ASL4	rno:361588
A0A8I6ASM0	NA
A0A8I6ASM3	NA
A0A8I6ASM8	NA
A0A8I6ASN2	NA
A0A8I6ASN4	NA
A0A8I6ASN5	NA
A0A8I6ASN7	rno:685180
A0A8I6ASP3	NA
A0A8I6ASP5	NA
A0A8I6ASP6	NA
A0A8I6ASP8	NA
A0A8I6ASQ6	NA
A0A8I6ASQ7	NA
A0A8I6ASR0	NA
A0A8I6ASS7	NA
A0A8I6ASS9	NA
A0A8I6AST1	NA
A0A8I6AST3	NA
A0A8I6AST5	NA
A0A8I6AST8	NA
A0A8I6AST9	NA
A0A8I6ASU0	NA
A0A8I6ASV1	NA
A0A8I6ASV2	NA
A0A8I6ASV3	NA
A0A8I6ASV6	NA
A0A8I6ASV7	NA
A0A8I6ASW7	NA
A0A8I6ASW9	NA
A0A8I6ASX0	NA
A0A8I6ASX2	NA
A0A8I6ASX4	NA
A0A8I6ASX5	NA
A0A8I6ASX6	NA
A0A8I6ASY4	NA
A0A8I6ASY8	NA
A0A8I6ASZ0	NA
A0A8I6AT00	NA
A0A8I6AT01	NA
A0A8I6AT04	NA
A0A8I6AT08	NA
A0A8I6AT09	NA
A0A8I6AT11	NA
A0A8I6AT21	NA
A0A8I6AT22	NA
A0A8I6AT24	NA
A0A8I6AT25	NA
A0A8I6AT28	NA
A0A8I6AT38	NA
A0A8I6AT41	NA
A0A8I6AT44	NA
A0A8I6AT46	NA
A0A8I6AT52	NA
A0A8I6AT53	NA
A0A8I6AT56	NA
A0A8I6AT59	NA
A0A8I6AT67	NA
A0A8I6AT72	NA
A0A8I6AT76	NA
A0A8I6AT77	NA
A0A8I6AT82	NA
A0A8I6ATA6	NA
A0A8I6ATB3	NA
A0A8I6ATB6	NA
A0A8I6ATC0	NA
A0A8I6ATC8	NA
A0A8I6ATD1	NA
A0A8I6ATD2	NA
A0A8I6ATD3	NA
A0A8I6ATE5	NA
A0A8I6ATE7	NA
A0A8I6ATF0	NA
A0A8I6ATF3	NA
A0A8I6ATG3	NA
A0A8I6ATG8	NA
A0A8I6ATH8	NA
A0A8I6ATH9	NA
A0A8I6ATI1	NA
A0A8I6ATI7	NA
A0A8I6ATJ8	NA
A0A8I6ATJ9	rno:100362724
A0A8I6ATK0	NA
A0A8I6ATK1	NA
A0A8I6ATK6	NA
A0A8I6ATK8	NA
A0A8I6ATL2	NA
A0A8I6ATL5	NA
A0A8I6ATM8	NA
A0A8I6ATN7	NA
A0A8I6ATN8	NA
A0A8I6ATP6	NA
A0A8I6ATP8	NA
A0A8I6ATP9	NA
A0A8I6ATQ7	NA
A0A8I6ATQ8	NA
A0A8I6ATQ9	NA
A0A8I6ATR0	NA
A0A8I6ATS3	NA
A0A8I6ATS6	NA
A0A8I6ATS8	rno:102547850
A0A8I6ATT9	NA
A0A8I6ATU2	NA
A0A8I6ATV2	NA
A0A8I6ATW8	NA
A0A8I6ATX1	NA
A0A8I6ATY3	NA
A0A8I6ATY8	NA
A0A8I6ATZ3	NA
A0A8I6ATZ5	NA
A0A8I6AU08	NA
A0A8I6AU11	NA
A0A8I6AU15	NA
A0A8I6AU21	NA
A0A8I6AU27	NA
A0A8I6AU37	NA
A0A8I6AU42	NA
A0A8I6AU51	NA
A0A8I6AU61	NA
A0A8I6AU73	NA
A0A8I6AU74	NA
A0A8I6AU79	NA
A0A8I6AU82	NA
A0A8I6AU90	NA
A0A8I6AU97	NA
A0A8I6AU98	NA
A0A8I6AUA7	NA
A0A8I6AUA9	rno:362604
A0A8I6AUB6	NA
A0A8I6AUD7	NA
A0A8I6AUD8	NA
A0A8I6AUD9	NA
A0A8I6AUE5	NA
A0A8I6AUE9	NA
A0A8I6AUF1	NA
A0A8I6AUF9	NA
A0A8I6AUH9	NA
A0A8I6AUI4	NA
A0A8I6AUI8	NA
A0A8I6AUJ5	NA
A0A8I6AUM1	NA
A0A8I6AUM3	NA
A0A8I6AUN4	NA
A0A8I6AUN7	NA
A0A8I6AUP1	NA
A0A8I6AUP8	NA
A0A8I6AUQ0	NA
A0A8I6AUR4	NA
A0A8I6AUR5	NA
A0A8I6AUS3	NA
A0A8I6AUS6	NA
A0A8I6AUU6	NA
A0A8I6AUU8	NA
A0A8I6AUV1	NA
A0A8I6AUW5	rno:100911740
A0A8I6AUW9	NA
A0A8I6AUX0	NA
A0A8I6AUX1	NA
A0A8I6AUY4	NA
A0A8I6AUZ2	NA
A0A8I6AV00	NA
A0A8I6AV06	NA
A0A8I6AV07	NA
A0A8I6AV09	NA
A0A8I6AV13	rno:294054
A0A8I6AV19	NA
A0A8I6AV27	NA
A0A8I6AV37	NA
A0A8I6AV39	NA
A0A8I6AV44	NA
A0A8I6AV53	NA
A0A8I6AV54	NA
A0A8I6AV58	NA
A0A8I6AV60	NA
A0A8I6AV63	NA
A0A8I6AV65	NA
A0A8I6AV68	NA
A0A8I6AV77	NA
A0A8I6AV78	NA
A0A8I6AV85	NA
A0A8I6AV88	NA
A0A8I6AV92	NA
A0A8I6AV93	NA
A0A8I6AV98	NA
A0A8I6AVA6	NA
A0A8I6AVB4	NA
A0A8I6AVB6	NA
A0A8I6AVC0	rno:687893
A0A8I6AVD2	NA
A0A8I6AVF1	NA
A0A8I6AVF4	NA
A0A8I6AVG1	NA
A0A8I6AVG4	NA
A0A8I6AVH2	NA
A0A8I6AVI0	NA
A0A8I6AVI1	NA
A0A8I6AVK1	rno:293160
A0A8I6AVK4	NA
A0A8I6AVM7	NA
A0A8I6AVN3	NA
A0A8I6AVN6	NA
A0A8I6AVN7	NA
A0A8I6AVP3	NA
A0A8I6AVP6	NA
A0A8I6AVR0	NA
A0A8I6AVR5	NA
A0A8I6AVS5	NA
A0A8I6AVS7	NA
A0A8I6AVT0	NA
A0A8I6AVT2	NA
A0A8I6AVU2	NA
A0A8I6AVW0	NA
A0A8I6AVW1	NA
A0A8I6AVY1	NA
A0A8I6AW07	NA
A0A8I6AW11	NA
A0A8I6AW12	NA
A0A8I6AW27	NA
A0A8I6AW38	NA
A0A8I6AW41	NA
A0A8I6AW59	NA
A0A8I6AW76	NA
A0A8I6AW96	NA
A0A8I6AWA1	NA
A0A8I6AWB1	NA
A0A8I6AWC9	NA
A0A8I6AWD6	NA
A0A8I6AWE0	NA
A0A8I6AWE1	NA
A0A8I6AWH2	NA
A0A8I6AWK3	NA
A0A8I6AWK8	NA
A0A8I6AWL8	NA
A0A8I6AWM4	NA
A0A8I6AWN1	NA
A0A8I6AWP8	NA
A0A8I6AWQ0	NA
A0A8I6AWQ8	NA
A0A8I6AWR1	NA
A0A8I6AWU5	rno:302746
A0A8I6AWV7	NA
A0A8I6AWV9	NA
A0A8I6AWY1	NA
A0A8I6AWY6	NA
A0A8I6AWY9	NA
A0A8I6AX12	NA
A0A8I6AX36	NA
A0A8I6AX46	NA
A0A8I6AX91	NA
A0A8I6AXA3	NA
A0A8I6AXA9	NA
A0A8I6AXI9	NA
A0A8I6AXJ5	NA
A0A8I6AXN0	NA
A0A8I6AXP4	NA
A0A8I6AY74	NA
A0A8I6AYQ0	rno:301271
A0A8I6AZ21	NA
A0A8I6AZ88	NA
A0A8I6AZE5	NA
A0A8I6AZW3	NA
A0A8I6AZX0	NA
A0A8I6AZX8	NA
A0A8I6B0J5	NA
A0A8I6B0V5	NA
A0A8I6B147	NA
A0A8I6B178	NA
A0A8I6B191	NA
A0A8I6B1D8	NA
A0A8I6B1F0	NA
A0A8I6B1G1	NA
A0A8I6B1G7	NA
A0A8I6B1H0	NA
A0A8I6B1H8	NA
A0A8I6B1I9	NA
A0A8I6B1L5	NA
A0A8I6B1M0	NA
A0A8I6B1M5	NA
A0A8I6B1P6	NA
A0A8I6B1S7	NA
A0A8I6B1W2	NA
A0A8I6B200	NA
A0A8I6B214	NA
A0A8I6B239	rno:299553
A0A8I6B248	NA
A0A8I6B257	NA
A0A8I6B265	NA
A0A8I6B273	rno:688400
A0A8I6B281	NA
A0A8I6B2E6	NA
A0A8I6B2F1	NA
A0A8I6B2H5	NA
A0A8I6B2I0	NA
A0A8I6B2M4	NA
A0A8I6B2Y4	NA
A0A8I6B2Z0	NA
A0A8I6B305	NA
A0A8I6B311	NA
A0A8I6B318	NA
A0A8I6B362	NA
A0A8I6B368	NA
A0A8I6B3A4	NA
A0A8I6B3G8	NA
A0A8I6B3H7	NA
A0A8I6B3P0	NA
A0A8I6B3P4	NA
A0A8I6B3R5	rno:103692301
A0A8I6B3U3	NA
A0A8I6B3U7	NA
A0A8I6B3W0	NA
A0A8I6B3Y3	NA
A0A8I6B3Z7	NA
A0A8I6B409	NA
A0A8I6B430	NA
A0A8I6B444	NA
A0A8I6B451	NA
A0A8I6B458	NA
A0A8I6B473	NA
A0A8I6B493	NA
A0A8I6B4A8	NA
A0A8I6B4C8	NA
A0A8I6B4G8	NA
A0A8I6B4J9	NA
A0A8I6B4K9	NA
A0A8I6B4L4	NA
A0A8I6B4P9	NA
A0A8I6B4S5	NA
A0A8I6B4X4	NA
A0A8I6B4Y1	NA
A0A8I6B4Y9	NA
A0A8I6B535	NA
A0A8I6B5F4	NA
A0A8I6B5G4	NA
A0A8I6B5K5	NA
A0A8I6B5K9	NA
A0A8I6B5L7	NA
A0A8I6B5N9	NA
A0A8I6B5P6	NA
A0A8I6B5S0	NA
A0A8I6B5T8	NA
A0A8I6B5U3	NA
A0A8I6B5V4	NA
A0A8I6B5V9	NA
A0A8I6B5X8	NA
A0A8I6B5Z4	NA
A0A8I6B601	NA
A0A8I6B613	NA
A0A8I6B629	rno:317253
A0A8I6B657	NA
A0A8I6B669	NA
A0A8I6B677	NA
A0A8I6B686	NA
A0A8I6B6F7	NA
A0A8I6B6J6	NA
A0A8I6G1G3	NA
A0A8I6G1I8	rno:290361
A0A8I6G1L1	NA
A0A8I6G1L6	NA
A0A8I6G1N2	NA
A0A8I6G1P2	NA
A0A8I6G1Q3	NA
A0A8I6G1V0	NA
A0A8I6G1Y6	rno:405919
A0A8I6G1Z1	NA
A0A8I6G1Z9	NA
A0A8I6G243	NA
A0A8I6G251	NA
A0A8I6G255	NA
A0A8I6G264	NA
A0A8I6G270	NA
A0A8I6G2C1	NA
A0A8I6G2C9	NA
A0A8I6G2E2	NA
A0A8I6G2F7	NA
A0A8I6G2G4	NA
A0A8I6G2J6	NA
A0A8I6G2K3	rno:307947
A0A8I6G2K6	NA
A0A8I6G2L5	NA
A0A8I6G2M4	NA
A0A8I6G2N3	NA
A0A8I6G2P3	NA
A0A8I6G2Q5	NA
A0A8I6G2R3	NA
A0A8I6G2V2	NA
A0A8I6G2V8	NA
A0A8I6G2X5	NA
A0A8I6G2X6	NA
A0A8I6G2Y5	NA
A0A8I6G322	NA
A0A8I6G336	NA
A0A8I6G355	NA
A0A8I6G387	NA
A0A8I6G388	NA
A0A8I6G399	NA
A0A8I6G3B3	NA
A0A8I6G3B7	NA
A0A8I6G3C9	NA
A0A8I6G3D8	NA
A0A8I6G3F8	NA
A0A8I6G3G9	NA
A0A8I6G3I7	NA
A0A8I6G3K3	NA
A0A8I6G3K8	NA
A0A8I6G3M2	NA
A0A8I6G3M9	NA
A0A8I6G3R3	NA
A0A8I6G3S8	NA
A0A8I6G3T8	NA
A0A8I6G3U5	NA
A0A8I6G3V6	NA
A0A8I6G3X2	NA
A0A8I6G3X7	NA
A0A8I6G3Y6	NA
A0A8I6G3Y8	NA
A0A8I6G3Z3	NA
A0A8I6G3Z8	NA
A0A8I6G404	NA
A0A8I6G448	NA
A0A8I6G460	NA
A0A8I6G465	NA
A0A8I6G470	NA
A0A8I6G475	NA
A0A8I6G485	NA
A0A8I6G486	NA
A0A8I6G493	NA
A0A8I6G4A5	NA
A0A8I6G4J6	NA
A0A8I6G4K5	NA
A0A8I6G4M8	NA
A0A8I6G4P0	NA
A0A8I6G4Q9	NA
A0A8I6G4S4	NA
A0A8I6G4U3	NA
A0A8I6G4U4	NA
A0A8I6G4W5	NA
A0A8I6G4X7	NA
A0A8I6G4Y4	NA
A0A8I6G503	NA
A0A8I6G513	NA
A0A8I6G518	NA
A0A8I6G526	NA
A0A8I6G538	NA
A0A8I6G540	NA
A0A8I6G546	NA
A0A8I6G586	NA
A0A8I6G599	NA
A0A8I6G5A9	NA
A0A8I6G5B9	NA
A0A8I6G5C9	NA
A0A8I6G5D2	NA
A0A8I6G5D9	NA
A0A8I6G5E3	NA
A0A8I6G5F3	NA
A0A8I6G5G2	NA
A0A8I6G5G3	NA
A0A8I6G5H1	NA
A0A8I6G5H5	NA
A0A8I6G5J2	NA
A0A8I6G5J3	NA
A0A8I6G5J6	NA
A0A8I6G5J7	NA
A0A8I6G5K2	NA
A0A8I6G5K4	NA
A0A8I6G5L9	NA
A0A8I6G5N1	NA
A0A8I6G5P1	NA
A0A8I6G5R4	NA
A0A8I6G5R8	NA
A0A8I6G5S9	NA
A0A8I6G5U7	NA
A0A8I6G5V5	NA
A0A8I6G5V9	NA
A0A8I6G5W0	NA
A0A8I6G5W8	NA
A0A8I6G5X1	rno:304447
A0A8I6G5X2	NA
A0A8I6G5X7	NA
A0A8I6G5X8	NA
A0A8I6G5Z6	NA
A0A8I6G605	NA
A0A8I6G610	NA
A0A8I6G628	NA
A0A8I6G633	rno:287063
A0A8I6G674	NA
A0A8I6G688	NA
A0A8I6G694	NA
A0A8I6G695	NA
A0A8I6G6B2	NA
A0A8I6G6C2	NA
A0A8I6G6C7	NA
A0A8I6G6F9	NA
A0A8I6G6G2	NA
A0A8I6G6G6	NA
A0A8I6G6H2	NA
A0A8I6G6H5	NA
A0A8I6G6H8	NA
A0A8I6G6I4	NA
A0A8I6G6J8	NA
A0A8I6G6K4	NA
A0A8I6G6L4	NA
A0A8I6G6M1	NA
A0A8I6G6Q5	NA
A0A8I6G6S0	NA
A0A8I6G6S3	NA
A0A8I6G6S9	NA
A0A8I6G6V0	NA
A0A8I6G6V1	NA
A0A8I6G6W8	NA
A0A8I6G6X3	NA
A0A8I6G6X5	NA
A0A8I6G6Y1	NA
A0A8I6G6Y5	NA
A0A8I6G6Y6	NA
A0A8I6G6Z5	NA
A0A8I6G6Z8	NA
A0A8I6G706	NA
A0A8I6G723	NA
A0A8I6G728	NA
A0A8I6G731	NA
A0A8I6G757	NA
A0A8I6G778	NA
A0A8I6G784	NA
A0A8I6G785	NA
A0A8I6G793	NA
A0A8I6G796	NA
A0A8I6G7A0	NA
A0A8I6G7C5	NA
A0A8I6G7D0	NA
A0A8I6G7D6	NA
A0A8I6G7D8	NA
A0A8I6G7E1	NA
A0A8I6G7E3	NA
A0A8I6G7G6	NA
A0A8I6G7H1	NA
A0A8I6G7I6	NA
A0A8I6G7J8	NA
A0A8I6G7K8	NA
A0A8I6G7L1	NA
A0A8I6G7L9	NA
A0A8I6G7M0	NA
A0A8I6G7N0	NA
A0A8I6G7N7	NA
A0A8I6G7N8	NA
A0A8I6G7P8	NA
A0A8I6G7Q5	NA
A0A8I6G7S4	NA
A0A8I6G7U0	NA
A0A8I6G7U4	NA
A0A8I6G7V0	NA
A0A8I6G7V6	NA
A0A8I6G7W2	NA
A0A8I6G7X1	NA
A0A8I6G7X9	NA
A0A8I6G802	NA
A0A8I6G808	NA
A0A8I6G836	NA
A0A8I6G845	NA
A0A8I6G851	NA
A0A8I6G862	NA
A0A8I6G875	NA
A0A8I6G891	NA
A0A8I6G8A3	NA
A0A8I6G8A4	NA
A0A8I6G8A9	NA
A0A8I6G8B4	NA
A0A8I6G8E0	NA
A0A8I6G8E6	NA
A0A8I6G8F3	NA
A0A8I6G8G3	NA
A0A8I6G8H0	NA
A0A8I6G8H8	NA
A0A8I6G8I0	NA
A0A8I6G8K6	NA
A0A8I6G8M1	NA
A0A8I6G8M7	NA
A0A8I6G8N8	NA
A0A8I6G8P3	NA
A0A8I6G8P8	NA
A0A8I6G8Q8	rno:300461
A0A8I6G8V5	NA
A0A8I6G8W1	NA
A0A8I6G8W3	NA
A0A8I6G8X1	rno:108353095
A0A8I6G8X3	NA
A0A8I6G8X8	NA
A0A8I6G8Y8	NA
A0A8I6G8Z3	NA
A0A8I6G8Z8	NA
A0A8I6G908	NA
A0A8I6G913	NA
A0A8I6G974	NA
A0A8I6G993	NA
A0A8I6G9A5	NA
A0A8I6G9A7	NA
A0A8I6G9A9	NA
A0A8I6G9B4	rno:295528
A0A8I6G9C5	NA
A0A8I6G9C9	NA
A0A8I6G9D7	NA
A0A8I6G9D9	NA
A0A8I6G9E6	NA
A0A8I6G9F0	NA
A0A8I6G9F4	NA
A0A8I6G9G4	NA
A0A8I6G9H2	NA
A0A8I6G9J0	NA
A0A8I6G9J1	NA
A0A8I6G9L0	NA
A0A8I6G9N1	NA
A0A8I6G9P2	NA
A0A8I6G9P4	NA
A0A8I6G9P9	NA
A0A8I6G9U4	NA
A0A8I6G9U5	NA
A0A8I6G9V6	NA
A0A8I6G9W5	NA
A0A8I6G9Y3	NA
A0A8I6G9Y4	NA
A0A8I6GA23	NA
A0A8I6GA40	NA
A0A8I6GA44	NA
A0A8I6GA50	NA
A0A8I6GA53	NA
A0A8I6GA57	NA
A0A8I6GA68	NA
A0A8I6GA77	NA
A0A8I6GA86	NA
A0A8I6GA95	NA
A0A8I6GA98	NA
A0A8I6GAA4	NA
A0A8I6GAB2	NA
A0A8I6GAB9	NA
A0A8I6GAC3	NA
A0A8I6GAF2	NA
A0A8I6GAG9	NA
A0A8I6GAH6	NA
A0A8I6GAI1	NA
A0A8I6GAI4	NA
A0A8I6GAL3	NA
A0A8I6GAM5	NA
A0A8I6GAM9	NA
A0A8I6GAN0	NA
A0A8I6GAP3	rno:100909859
A0A8I6GAP5	NA
A0A8I6GAQ7	NA
A0A8I6GAR1	NA
A0A8I6GAS1	NA
A0A8I6GAT0	NA
A0A8I6GAT9	NA
A0A8I6GAU9	NA
A0A8I6GAV1	NA
A0A8I6GAV2	NA
A0A8I6GAW1	NA
A0A8I6GAW3	NA
A0A8I6GAX3	NA
A0A8I6GB10	NA
A0A8I6GB14	NA
A0A8I6GB19	NA
A0A8I6GB26	NA
A0A8I6GB27	NA
A0A8I6GB36	NA
A0A8I6GB55	NA
A0A8I6GB95	NA
A0A8I6GB99	NA
A0A8I6GBA3	NA
A0A8I6GBB0	NA
A0A8I6GBB1	NA
A0A8I6GBD1	NA
A0A8I6GBD2	NA
A0A8I6GBD3	NA
A0A8I6GBE3	NA
A0A8I6GBE7	NA
A0A8I6GBF3	NA
A0A8I6GBF5	NA
A0A8I6GBJ4	NA
A0A8I6GBK7	NA
A0A8I6GBL3	rno:405213
