Uniprot_ID	KEGG_Gene_ID
A0A668KLA2	NA
A0A668KLB5	NA
A0A668KLB7	NA
A0A668KLC0	NA
A0A668KLC6	NA
A0A668KLD1	NA
A0A668KLD3	NA
A0A668KLE1	NA
A0A668KLS4	NA
A0A668KLU7	NA
A0A668KLU9	NA
A0A668KLV9	NA
A0A668KM70	NA
A0A668KM90	NA
A0A6I8MWV7	NA
A0A6I8MWW4	NA
A0A6I8MWW5	NA
A0A6I8MWW7	mmu:16917
A0A6I8MWX0	NA
A0A6I8MWY6	mmu:16596
A0A6I8MWZ0	NA
A0A6I8MWZ2	NA
A0A6I8MWZ8	NA
A0A6I8MX03	NA
A0A6I8MX12	NA
A0A6I8MX38	NA
A0A6Q6Q7B9	mmu:12725
A0A6Q6QAE5	NA
A0A6Q6QBZ6	NA
A0A7N9VR83	NA
A0A7N9VR94	NA
A0A7N9VRC4	NA
A0A7N9VS49	NA
A0A7N9VS64	NA
A0A7N9VSW1	NA
A0A7N9VT17	NA
A0A7P0A156	NA
A0A803YV45	mmu:22599
A0A803Z7F8	mmu:20346
A0A803ZIZ6	NA
A0A804AW03	NA
A0A804C8T0	mmu:279618
A0A8I4P2L4	NA
A0A8I4P9C4	NA
A0A8I4SYN6	mmu:382523
A0A8I4YXJ8	mmu:12235
A0A8Q0KEJ4	NA
A0A8Q0LQJ1	mmu:195333
A0A8Q0LUK5	NA
A0A8Q0PQH5	mmu:67693
A0A8Q0Q6H9	mmu:24068
A0A8V5KX60	NA
A0A8V5KX69	NA
A0A8V5KX73	NA
A0A8V5KY96	NA
A0A8V5KYN9	NA
A0A8V5L0N9	NA
A0A8V5L185	NA
A0A8V5L190	NA
A0A8Z1S2G3	NA
A0A8Z1S5Q0	NA
A0A8Z1S8W2	mmu:19703
A0A8Z1SL50	NA
A0A8Z1SZM7	NA
A0A991B922	NA
A0A991CU09	NA
A0A991D8A3	NA
A0A991EKZ2	NA
A0A991EKZ6	NA
A0A991ELD2	NA
A0A991ELE5	NA
A0A991ENW0	NA
A0A991EQU8	NA
A0A991EQV5	NA
A0A9L6KDK8	NA
A0A9L6KDT1	NA
A0A9L6KDX5	NA
A0A9L6KDX8	NA
A0A9S4GQ91	NA
A0A9S4GQC1	NA
A0A9S4I865	NA
A0AA74IZC9	NA
A0AA74J5H6	NA
A0AA74J6P7	NA
A0AA74J848	NA
A0AA74J9U6	NA
A0AA74JC88	NA
A0AA74KSR1	NA
A0AA74KT39	NA
A0AA74KT86	NA
A0AA74KTA7	NA
A0AA74KUQ1	NA
A0AAA9U8G1	mmu:237553
A0AAA9WUS1	NA
A0AAA9WUS9	NA
A0AAA9WUT0	NA
A0AAA9WUV6	NA
A0AAA9WUV8	NA
A0AAA9WVY9	NA
A0AAA9WW16	NA
A0AAA9WW21	NA
A0AAA9WW41	NA
A0AAG1F6P4	NA
A0AAQ4VMP1	NA
A0AAQ4VMQ4	NA
A0AAQ4VMQ8	NA
A0AAQ4VMR5	NA
A0AAQ4VMR7	mmu:17476
A0AAQ4VMS0	NA
A0AAQ4VMS3	NA
A0AAQ4VMS4	NA
A0AAQ4VMS6	NA
A0AAQ4VMT1	NA
A0AAQ4VMT9	NA
A0AAQ4VMU4	NA
A0AAQ4VMV5	NA
A0AAQ4VMW2	NA
A0AAQ4VMX2	NA
A0AAQ4VMX8	NA
A0AAQ4VMY0	NA
A0AAQ4VMY7	NA
A0AAR0Q0P9	mmu:68832
A0AAR0SQ87	NA
A0AAR0ST50	NA
A0AUP1	NA
A0JNT1	NA
A0JP43	mmu:319634
A0JP49	NA
A0PJK7	mmu:72040
A0PK55	mmu:100038860
A0PK57	mmu:258682
A1A549	NA
A1A550	mmu:21415
A1BN54	NA
A1IGU4	mmu:328967
A1KR23	NA
A1L0T3	mmu:109267
A1L1B4	mmu:258449
A1L349	mmu:56522
A1L3Q1	mmu:19197
A1L3S7	NA
A1L3T7	mmu:69553
A2A3V2	mmu:194744
A2A400	NA
A2A401	NA
A2A404	NA
A2A405	NA
A2A412	NA
A2A414	NA
A2A442	NA
A2A464	NA
A2A468	NA
A2A472	NA
A2A4A6	NA
A2A4B1	NA
A2A4B3	NA
A2A4H9	NA
A2A4I8	NA
A2A4I9	NA
A2A4J1	NA
A2A4J8	NA
A2A4K0	NA
A2A4N5	NA
A2A4N7	NA
A2A4N8	NA
A2A4N9	NA
A2A4P3	NA
A2A4P4	NA
A2A4Q0	NA
A2A4Y7	NA
A2A517	NA
A2A520	NA
A2A542	NA
A2A543	NA
A2A545	mmu:12295
A2A547	NA
A2A591	mmu:69473
A2A599	NA
A2A5C2	NA
A2A5C3	NA
A2A5E6	mmu:278304
A2A5F7	mmu:380728
A2A5G5	NA
A2A5G6	NA
A2A5J8	NA
A2A5M9	NA
A2A5R6	NA
A2A5S3	NA
A2A5X4	NA
A2A5Y6	NA
A2A610	NA
A2A652	NA
A2A653	NA
A2A655	NA
A2A685	NA
A2A6F8	NA
A2A6H3	mmu:72973
A2A6H6	NA
A2A6I0	NA
A2A6I3	NA
A2A6I5	NA
A2A6I8	NA
A2A6J0	NA
A2A6J1	NA
A2A6J2	NA
A2A6J8	NA
A2A6K0	NA
A2A6M1	NA
A2A6N9	NA
A2A6P9	NA
A2A6T1	mmu:237988
A2A6U3	NA
A2A6Z2	NA
A2A723	NA
A2A7A7	NA
A2A7B5	mmu:110593
A2A7F4	mmu:109263
A2A7F6	NA
A2A7F9	NA
A2A7P9	NA
A2A7Q8	NA
A2A7R5	NA
A2A7W0	NA
A2A7W1	mmu:100043125
A2A7Z6	NA
A2A7Z8	mmu:230883
A2A838	NA
A2A839	NA
A2A842	NA
A2A864	mmu:192897
A2A8L9	NA
A2A8R0	mmu:230597
A2A8R7	NA
A2A8S2	NA
A2A8S3	NA
A2A8S8	NA
A2A8S9	NA
A2A8T1	mmu:100040843
A2A8T7	mmu:75173
A2A8Z3	NA
A2A933	NA
A2A953	NA
A2A977	NA
A2A992	NA
A2A997	NA
A2A998	NA
A2A9C6	NA
A2A9C8	NA
A2A9F7	NA
A2A9G7	mmu:545667
A2A9I0	NA
A2A9K7	mmu:194231
A2A9L3	NA
A2A9L4	NA
A2A9M4	NA
A2A9P2	NA
A2A9P8	NA
A2A9Q0	mmu:230991
A2A9Q2	NA
A2A9R3	mmu:434903
A2A9S7	NA
A2A9W3	NA
A2A9W7	NA
A2A9Y7	NA
A2AA35	NA
A2AA71	NA
A2AA72	NA
A2AAN0	NA
A2AAN2	NA
A2AAN9	NA
A2AAP0	NA
A2AAX8	NA
A2AB60	NA
A2AB66	NA
A2AB67	NA
A2ABG6	NA
A2ABY3	NA
A2ABY6	NA
A2ABZ2	NA
A2AC07	NA
A2AC65	NA
A2AC95	NA
A2ACD2	mmu:277432
A2ACG1	NA
A2ACG7	NA
A2ACJ2	mmu:71885
A2ACL2	NA
A2ACP1	mmu:230603
A2ACQ1	NA
A2ACT7	NA
A2ACT8	NA
A2ACU7	NA
A2ACY7	mmu:258259
A2ACY8	mmu:258306
A2ACZ1	NA
A2AD03	NA
A2AD32	NA
A2AD84	NA
A2AD97	NA
A2ADB0	mmu:56381
A2ADB4	NA
A2ADH1	mmu:67075
A2ADI3	NA
A2ADJ6	NA
A2ADU8	mmu:668257
A2ADZ8	mmu:230767
A2AE31	NA
A2AE32	NA
A2AE89	NA
A2AE91	NA
A2AEB3	NA
A2AEB4	NA
A2AEB5	NA
A2AED3	mmu:320181
A2AED5	NA
A2AEG2	mmu:237222
A2AEG6	mmu:14758
A2AEI4	NA
A2AEI5	NA
A2AEM2	NA
A2AEQ5	NA
A2AER4	NA
A2AER8	NA
A2AER9	NA
A2AES3	NA
A2AES5	NA
A2AET8	mmu:109904
A2AEW0	NA
A2AEW8	mmu:54645
A2AF33	mmu:666244
A2AFG7	NA
A2AFG8	NA
A2AFH1	mmu:237009
A2AFH2	mmu:75097
A2AFI3	NA
A2AFK4	mmu:52856
A2AFK7	NA
A2AFL3	NA
A2AFM5	NA
A2AFN3	NA
A2AFP5	NA
A2AFQ7	NA
A2AFS0	NA
A2AFX4	NA
A2AFX6	NA
A2AG36	NA
A2AG58	mmu:382252
A2AGH8	NA
A2AGH9	NA
A2AGI3	NA
A2AGJ9	NA
A2AGL8	NA
A2AGQ2	NA
A2AGQ3	NA
A2AGQ4	NA
A2AGQ5	NA
A2AGQ6	NA
A2AGQ7	NA
A2AGQ8	NA
A2AGQ9	NA
A2AGR0	mmu:228355
A2AGR1	NA
A2AGR4	NA
A2AGR6	NA
A2AGS2	NA
A2AH25	NA
A2AH75	NA
A2AHB7	NA
A2AHB8	NA
A2AHB9	NA
A2AHC4	NA
A2AHC5	mmu:434726
A2AHC6	mmu:434727
A2AHD1	mmu:22403
A2AHD2	NA
A2AHG6	NA
A2AHK9	NA
A2AHM4	NA
A2AHM8	mmu:236784
A2AHQ7	NA
A2AHQ8	NA
A2AHT3	NA
A2AHY8	mmu:18630
A2AI40	NA
A2AI69	NA
A2AI87	NA
A2AI88	NA
A2AI89	NA
A2AI91	NA
A2AII6	NA
A2AIJ1	NA
A2AIL4	mmu:76947
A2AIR1	NA
A2AIR7	NA
A2AIR9	NA
A2AIS0	NA
A2AIU6	NA
A2AIU7	NA
A2AIU8	NA
A2AIV6	NA
A2AIW9	NA
A2AIY3	NA
A2AJ28	NA
A2AJB1	mmu:77058
A2AJB2	mmu:51875
A2AJG0	mmu:227522
A2AJH3	NA
A2AJP9	NA
A2AJQ0	NA
A2AJR6	NA
A2AJW4	mmu:228966
A2AJX3	NA
A2AK40	NA
A2AK42	NA
A2AK44	NA
A2AK60	mmu:258401
A2AK62	mmu:257880
A2AKD7	mmu:20648
A2AKH9	NA
A2AKI5	NA
A2AKJ2	NA
A2AKM8	NA
A2AKN8	mmu:100041687
A2AKN9	mmu:17841
A2AKU9	NA
A2AKV6	NA
A2AL20	NA
A2AL85	NA
A2ALA4	NA
A2ALB1	NA
A2ALB2	NA
A2ALB3	NA
A2ALD2	mmu:258563
A2ALK6	NA
A2ALL3	mmu:66825
A2ALR8	NA
A2ALR9	NA
A2ALS4	NA
A2ALV3	NA
A2ALW2	mmu:100041581
A2ALW5	mmu:72429
A2AM35	mmu:258922
A2AM37	mmu:20675
A2AM62	NA
A2AM63	NA
A2AM65	NA
A2AM72	NA
A2AM74	NA
A2AM76	NA
A2AMC3	NA
A2AMG5	NA
A2AMH3	NA
A2AMH4	NA
A2AMH5	NA
A2AMH8	NA
A2AMI2	NA
A2AMS2	NA
A2AMT6	mmu:100312470
A2AMT7	mmu:100312471
A2AMV1	NA
A2AMW0	NA
A2AMW3	mmu:14404
A2AMZ4	mmu:208501
A2AN61	NA
A2AN84	NA
A2AN97	NA
A2AN98	NA
A2AN99	NA
A2ANA0	NA
A2ANF0	NA
A2ANL9	NA
A2ANQ2	mmu:11550
A2ANR6	NA
A2ANX2	NA
A2ANX6	NA
A2ANY6	NA
A2AP32	NA
A2AP74	NA
A2AP78	NA
A2AP82	NA
A2AP89	NA
A2AP93	NA
A2APA8	NA
A2APD7	NA
A2APF4	NA
A2APF5	NA
A2APF7	NA
A2API5	mmu:94217
A2APL5	NA
A2APR8	NA
A2APT9	mmu:242721
A2APZ7	mmu:20204
A2AQ17	NA
A2AQ41	NA
A2AQ42	NA
A2AQ43	NA
A2AQ44	NA
A2AQ45	NA
A2AQ50	NA
A2AQ51	NA
A2AQ52	NA
A2AQA7	NA
A2AQA9	NA
A2AQB2	NA
A2AQH3	NA
A2AQI7	NA
A2AQJ6	NA
A2AQN7	NA
A2AQR0	NA
A2AQU8	mmu:76650
A2AQV2	NA
A2AQW2	NA
A2AQX6	mmu:433486
A2AQY8	NA
A2AQY9	NA
A2AR01	NA
A2AR15	NA
A2AR56	NA
A2AR60	NA
A2AR81	NA
A2ARA0	NA
A2ARA3	NA
A2ARD1	NA
A2ARD4	NA
A2ARG6	NA
A2ARJ3	mmu:625286
A2ARK0	mmu:71405
A2ARK7	mmu:73495
A2ARN2	NA
A2ARP5	NA
A2ARP8	NA
A2ARR7	NA
A2ART4	mmu:668039
A2ARU5	mmu:99334
A2ARV5	NA
A2ARY0	mmu:257950
A2ARY1	mmu:404323
A2ARZ0	mmu:259018
A2AS03	NA
A2AS05	NA
A2AS37	NA
A2AS44	NA
A2AS45	NA
A2AS47	NA
A2AS98	NA
A2ASA8	mmu:73338
A2ASC6	NA
A2ASI2	NA
A2ASK1	NA
A2ASM7	mmu:15431
A2ASN1	NA
A2ASR8	NA
A2ASU6	mmu:258580
A2ASU7	mmu:257900
A2ASV2	mmu:257915
A2ASV3	mmu:258579
A2AT02	NA
A2AT78	mmu:258968
A2AT85	mmu:258347
A2AT86	mmu:259030
A2AT96	mmu:258762
A2ATA0	mmu:258655
A2ATE0	mmu:258154
A2ATE5	mmu:258572
A2ATG2	mmu:258900
A2ATG3	mmu:258899
A2ATJ4	mmu:257887
A2ATJ7	mmu:258898
A2ATJ9	mmu:258896
A2ATK9	mmu:269233
A2ATM9	NA
A2ATN9	NA
A2ATP1	NA
A2ATR8	NA
A2ATS4	NA
A2ATS6	NA
A2ATW2	mmu:257665
A2AUA2	mmu:258370
A2AUA4	mmu:258979
A2AUC6	NA
A2AUE1	NA
A2AUK5	mmu:13821
A2AUK7	NA
A2AUK8	NA
A2AUM6	NA
A2AUQ8	mmu:74854
A2AUS6	mmu:258919
A2AUT1	NA
A2AUT4	NA
A2AV05	NA
A2AV10	mmu:258921
A2AV11	mmu:258768
A2AV13	mmu:329460
A2AV41	mmu:258111
A2AV42	NA
A2AV72	mmu:620807
A2AVA9	mmu:258840
A2AVB0	mmu:258842
A2AVB5	mmu:258763
A2AVB8	mmu:258841
A2AVC0	mmu:258633
A2AVC3	mmu:258814
A2AVC4	mmu:258846
A2AVC7	mmu:258317
A2AVJ7	mmu:81910
A2AVK5	mmu:258975
A2AVL6	mmu:258442
A2AVN2	NA
A2AVP4	NA
A2AVQ5	mmu:242602
A2AVR2	mmu:381538
A2AVR6	NA
A2AVR9	NA
A2AVT0	mmu:258643
A2AVT5	mmu:258634
A2AVW1	mmu:258397
A2AVW3	mmu:258396
A2AVX9	mmu:259023
A2AVY0	mmu:259020
A2AW05	NA
A2AW15	NA
A2AW73	NA
A2AW86	NA
A2AWB5	NA
A2AWE9	NA
A2AWF0	NA
A2AWF9	NA
A2AWH7	NA
A2AWH8	NA
A2AWI7	NA
A2AWI9	NA
A2AWJ1	NA
A2AWJ3	NA
A2AWK6	NA
A2AWN8	NA
A2AWR5	mmu:381417
A2AWT5	NA
A2BDN7	NA
A2BDV6	NA
A2BDW0	NA
A2BDX2	NA
A2BDX8	NA
A2BDY0	NA
A2BDY3	mmu:15221
A2BEE9	NA
A2BFB0	mmu:21428
A2BFB1	NA
A2BFB2	NA
A2BFF5	NA
A2BFF8	NA
A2BFF9	NA
A2BFL2	NA
A2BFL7	mmu:258023
A2BFR3	mmu:236663
A2BG75	NA
A2BG76	NA
A2BG77	NA
A2BGI8	NA
A2BGI9	NA
A2BH06	NA
A2BHP1	NA
A2BHP3	NA
A2BHP5	NA
A2BHP7	mmu:258639
A2BI40	mmu:434794
A2BI41	NA
A2BI42	NA
A2BI80	NA
A2BI84	NA
A2BIB5	NA
A2BIM8	mmu:100048884
A2BIN1	mmu:100039008
A2CEK6	mmu:100039089
A2CEK7	mmu:100039116
A2CEL1	mmu:17840
A2CEQ6	NA
A2CEQ8	NA
A2CG22	mmu:624681
A2CG29	mmu:632126
A2CG35	NA
A2CG44	NA
A2CG76	NA
A2CG77	NA
A2CGA5	mmu:11796
A2CI98	mmu:241073
A2MZG6	NA
A2RRY8	mmu:71020
A2RS33	mmu:258311
A2RS43	NA
A2RS76	mmu:113853
A2RSG8	mmu:252866
A2RSH4	NA
A2RSQ1	mmu:70893
A2RSS2	mmu:98388
A2RST7	mmu:171203
A2RSX2	mmu:15285
A2RT31	mmu:258325
A2RT62	mmu:214931
A2RT91	mmu:319695
A2RTG9	mmu:270004
A2RTL5	mmu:208606
A2RTN7	mmu:258316
A2RTP5	mmu:258422
A2RTT5	mmu:171227
A2RTV8	mmu:19773
A2VDH7	mmu:239552
A3KFY5	NA
A3KG36	NA
A3KG54	NA
A3KGA4	mmu:100040972
A3KGB5	NA
A3KGF9	mmu:214239
A3KGG8	NA
A3KGJ7	NA
A3KGK9	NA
A3KGL0	NA
A3KGL2	NA
A3KGL3	NA
A3KGL9	NA
A3KGR9	NA
A3KGU5	NA
A3KGU7	mmu:20740
A3KGU9	NA
A3KGV2	NA
A3KGV3	NA
A3KGV9	NA
A3KGY3	mmu:258451
A3KGY4	NA
A3KMN5	mmu:71373
A3KMP2	mmu:239570
A3KPP7	mmu:258725
A3QK59	NA
A3QM89	NA
A3RLD5	NA
A4FUP9	mmu:319804
A4GZ26	NA
A4QPC5	mmu:17228
A5A4Y9	mmu:76497
A5CVE1	NA
A5D6P6	mmu:13345
A5HE91	NA
A6H5Z5	NA
A6H5Z6	NA
A6H644	mmu:329251
A6H656	mmu:18285
A6H684	mmu:71001
A6H685	mmu:70993
A6H699	NA
A6H6A4	mmu:68307
A6H6E9	mmu:75777
A6PW47	NA
A6PWP8	NA
A6PWQ1	NA
A6PWQ2	NA
A6PWR8	NA
A6PWS5	NA
A6PWV7	NA
A6X8J6	NA
A6X8Z3	NA
A6X8Z9	mmu:74663
A6X942	mmu:328381
A6ZI44	NA
A6ZI46	mmu:353204
A6ZI47	mmu:79459
A7DTG3	mmu:214791
A7E1Z1	mmu:320500
A7ISP9	mmu:78798
A7M7S2	NA
A7M7S6	NA
A7TU71	NA
A7VMS6	mmu:667977
A7XV14	mmu:230623
A7YY80	NA
A8C1R4	mmu:171284
A8DIL0	NA
A8DUK4	mmu:101488143
A8R0T8	mmu:100126777
A8R0T9	mmu:102577428
A8R0U8	mmu:668200
A8R0U9	mmu:100043300
A8R0V1	mmu:100126774
A8R0V6	mmu:100126776
A8R0X1	mmu:100126775
A8XY17	NA
A8Y2Z9	NA
A8Y5B9	NA
A8Y5D6	NA
A8Y5G5	NA
A8Y5I3	NA
A8Y5J9	NA
A8Y5Q0	NA
A8Y5Q6	NA
A8Y5T6	NA
A9C450	NA
A9JSM3	mmu:664968
A9XX86	NA
A9Z055	mmu:547210
A9Z1V5	mmu:75718
B0QZF7	NA
B0QZF8	NA
B0QZH4	NA
B0QZH6	NA
B0QZH7	NA
B0QZH8	NA
B0QZI1	NA
B0QZI5	NA
B0QZI7	NA
B0QZJ0	NA
B0QZJ6	NA
B0QZL1	NA
B0QZL5	NA
B0QZN5	NA
B0QZP7	mmu:217356
B0QZP9	NA
B0QZS8	NA
B0QZT9	NA
B0QZU1	NA
B0QZV3	NA
B0QZW4	NA
B0QZW5	NA
B0QZX4	NA
B0QZZ0	NA
B0R030	NA
B0R070	NA
B0R071	NA
B0R091	NA
B0R0B7	NA
B0R0C0	NA
B0R0C1	NA
B0R0F0	NA
B0R0U1	NA
B0R1E3	NA
B0V2H4	NA
B0V2M9	NA
B0V2N5	NA
B0V2N7	NA
B0V2N8	NA
B0V2V1	NA
B0V2W4	mmu:240067
B0V3P3	NA
B0V3P4	NA
B1AQ57	NA
B1AQD4	NA
B1AQD7	NA
B1AQH6	NA
B1AQJ3	NA
B1AQN2	NA
B1AQP7	mmu:278679
B1AQW2	NA
B1AQY9	NA
B1AQZ0	NA
B1AR46	NA
B1AR48	NA
B1AR69	mmu:544791
B1AR74	NA
B1AR82	NA
B1AR92	NA
B1AR93	NA
B1ARA9	NA
B1ARB9	NA
B1ARC0	NA
B1ARC2	NA
B1ARC9	NA
B1ARD1	NA
B1ARD4	NA
B1ARH1	NA
B1ARI9	mmu:75573
B1ARJ9	NA
B1ARL3	NA
B1ARR4	NA
B1ART2	NA
B1ARU4	mmu:11426
B1ARV2	mmu:258394
B1ARW4	NA
B1ARZ3	mmu:435818
B1ASC0	NA
B1ASC1	mmu:192199
B1ASC8	NA
B1ASE2	NA
B1ASK8	NA
B1ASL3	mmu:22163
B1ASP5	NA
B1ASW5	NA
B1ASW6	NA
B1ASX6	NA
B1ASZ3	NA
B1AT24	NA
B1AT59	mmu:13929
B1AT60	NA
B1ATB3	mmu:217353
B1ATC3	mmu:217351
B1ATI1	NA
B1ATL6	NA
B1ATQ3	NA
B1ATR5	NA
B1ATS4	NA
B1ATT4	mmu:217371
B1ATU6	NA
B1ATU7	NA
B1ATX5	NA
B1ATX6	mmu:213449
B1AU25	NA
B1AU74	mmu:76763
B1AU75	NA
B1AU76	mmu:50927
B1AUB6	NA
B1AUB8	NA
B1AUB9	NA
B1AUC0	NA
B1AUC7	mmu:75404
B1AUD3	NA
B1AUD6	NA
B1AUL6	mmu:12169
B1AUN2	mmu:108067
B1AUN3	NA
B1AUQ5	NA
B1AUS7	mmu:385338
B1AUT2	NA
B1AUW8	NA
B1AUW9	NA
B1AUY3	NA
B1AUY9	NA
B1AUZ1	NA
B1AUZ9	NA
B1AV14	NA
B1AV35	NA
B1AV53	NA
B1AV54	NA
B1AV60	NA
B1AV66	NA
B1AV75	NA
B1AVF2	NA
B1AVH5	NA
B1AVK0	mmu:73873
B1AVN9	NA
B1AVP0	NA
B1AVU4	mmu:628923
B1AVU7	mmu:546849
B1AVY2	NA
B1AW40	NA
B1AWD8	NA
B1AWE0	NA
B1AWE1	NA
B1AWG1	NA
B1AWI7	NA
B1AWK4	NA
B1AWM4	NA
B1AWM5	mmu:230459
B1AWN9	mmu:85030
B1AWT2	mmu:52187
B1AWT4	NA
B1AX58	NA
B1AX78	NA
B1AX91	NA
B1AXB9	mmu:236749
B1AXF8	NA
B1AXH1	mmu:100042480
B1AXH8	NA
B1AXI4	NA
B1AXI6	NA
B1AXJ3	NA
B1AXJ4	NA
B1AXJ5	NA
B1AXJ6	NA
B1AXL0	NA
B1AXP3	mmu:75811
B1AXW4	NA
B1AXW5	NA
B1AXW6	NA
B1AY85	NA
B1AY86	NA
B1AY87	NA
B1AY88	NA
B1AYE4	NA
B1AYG6	NA
B1AYG7	NA
B1AYH7	mmu:15965
B1AYH9	mmu:435791
B1AYI3	mmu:545655
B1AYI8	mmu:545652
B1AYL0	NA
B1AYN8	NA
B1AYU4	NA
B1AYU7	NA
B1AZA5	NA
B1AZA7	NA
B1AZF3	mmu:11302
B1AZK1	NA
B1AZQ0	NA
B1AZQ8	mmu:100040937
B1AZR7	NA
B1AZS9	NA
B1B0C7	NA
B1B0E8	mmu:22184
B1B0F6	NA
B1B0P8	NA
B1B0P9	NA
B1B0R4	NA
B1B0R5	NA
B1B1B8	NA
B1B1E2	NA
B2B9E1	mmu:208820
B2CKC6	mmu:71877
B2FDI6	NA
B2KF34	NA
B2KF52	NA
B2KF67	NA
B2KF83	NA
B2KFC9	NA
B2KFM4	mmu:20678
B2KFM9	NA
B2KG08	NA
B2KG29	NA
B2KGA7	mmu:67106
B2KGR2	NA
B2LVG5	NA
B2LVG6	NA
B2M1R6	NA
B2RPU2	mmu:217682
B2RPZ5	NA
B2RQ30	mmu:210719
B2RQL0	NA
B2RQR2	NA
B2RQR5	mmu:52850
B2RQS1	mmu:94186
B2RQT2	mmu:171192
B2RQY6	NA
B2RR03	NA
B2RR25	NA
B2RR53	NA
B2RR82	mmu:20403
B2RRA7	mmu:101744
B2RRC9	mmu:14069
B2RRE2	mmu:360013
B2RRF0	NA
B2RRL2	mmu:77532
B2RS76	mmu:76703
B2RSG7	NA
B2RT14	mmu:394433
B2RT27	mmu:259144
B2RT33	mmu:258218
B2RT41	mmu:216345
B2RT54	mmu:75761
B2RTJ2	mmu:622320
B2RTM1	mmu:72309
B2RTN2	mmu:70080
B2RU40	mmu:101359
B2RUC1	NA
B2RUD9	mmu:214321
B2RUE8	NA
B2RUI1	mmu:619331
B2RUJ6	mmu:192786
B2RUQ2	mmu:207806
B2RUR4	mmu:433619
B2RV46	mmu:381218
B2RVA4	mmu:100503710
B2RVB7	mmu:436003
B2RVE2	mmu:632971
B2RVL1	mmu:241769
B2RVL6	mmu:71918
B2RVX8	mmu:258420
B2RVZ1	mmu:258222
B2RWK3	mmu:667055
B2RXA1	mmu:433022
B2RXA8	mmu:328699
B2RXB2	mmu:66255
B2RXQ4	NA
B2RXQ6	NA
B2RXR6	mmu:329154
B2RXT3	mmu:239017
B2RXV6	NA
B2RXW8	mmu:233977
B2RY53	NA
B2Z891	NA
B3F5L4	NA
B3F5L5	mmu:244234
B3GLJ3	mmu:100312956
B3GLJ6	mmu:671003
B4XVP9	mmu:628705
B4YB46	NA
B4YB48	NA
B5B2N4	NA
B5B2N5	mmu:18018
B5B2N7	NA
B5B2U1	NA
B5B2U2	NA
B5THE2	mmu:232714
B6VJS2	NA
B7FAU2	NA
B7FAU8	NA
B7FAU9	NA
B7XG49	mmu:619288
B7ZBU7	NA
B7ZBV3	NA
B7ZBV4	NA
B7ZBV5	NA
B7ZBV6	NA
B7ZBV7	NA
B7ZBV8	NA
B7ZBV9	NA
B7ZBW1	NA
B7ZBW2	NA
B7ZC18	NA
B7ZC28	NA
B7ZC46	NA
B7ZC52	NA
B7ZC54	NA
B7ZC55	mmu:71939
B7ZC85	NA
B7ZC94	NA
B7ZCD1	NA
B7ZCF1	NA
B7ZCF4	NA
B7ZCF5	NA
B7ZCI2	NA
B7ZCJ0	mmu:71435
B7ZCJ1	NA
B7ZCL7	NA
B7ZCL9	NA
B7ZCM5	NA
B7ZCM8	mmu:211429
B7ZCM9	NA
B7ZCN0	NA
B7ZCQ3	NA
B7ZCR1	NA
B7ZCR6	mmu:269401
B7ZCS4	NA
B7ZCT1	NA
B7ZCU0	NA
B7ZCU2	NA
B7ZCU3	NA
B7ZCU4	NA
B7ZCU5	NA
B7ZD24	NA
B7ZD25	NA
B7ZDE0	NA
B7ZDF4	NA
B7ZDF6	NA
B7ZMP6	NA
B7ZMQ3	NA
B7ZMQ5	NA
B7ZMS4	NA
B7ZMS7	NA
B7ZMT2	NA
B7ZMY9	NA
B7ZMZ4	NA
B7ZN28	NA
B7ZN55	NA
B7ZN64	NA
B7ZNC8	NA
B7ZNF6	NA
B7ZNG4	mmu:78733
B7ZNH2	NA
B7ZNH7	NA
B7ZNJ5	mmu:23965
B7ZNK8	NA
B7ZNL2	NA
B7ZNM7	NA
B7ZNR9	NA
B7ZNT8	NA
B7ZNU9	NA
B7ZNW3	NA
B7ZNY8	NA
B7ZNY9	NA
B7ZNZ9	NA
B7ZP08	NA
B7ZP10	NA
B7ZP35	NA
B7ZP57	mmu:12398
B7ZW86	NA
B7ZW87	NA
B7ZW98	NA
B7ZWD1	NA
B7ZWD6	mmu:229697
B7ZWI3	mmu:544806
B7ZWK0	NA
B7ZWN4	mmu:330440
B8A5X0	NA
B8JJA9	NA
B8JJB0	NA
B8JJC2	NA
B8JJD1	NA
B8JJD2	NA
B8JJD3	mmu:72775
B8JJD5	NA
B8JJD6	NA
B8JJD7	NA
B8JJD8	NA
B8JJE7	NA
B8JJF0	NA
B8JJI4	NA
B8JJI7	NA
B8JJM9	NA
B8JJX7	NA
B8JJZ4	mmu:630579
B8JJZ7	mmu:224694
B8JK07	NA
B8JK42	NA
B8JK43	mmu:432628
B8JK51	NA
B8JK52	NA
B8JK66	NA
B8JK81	NA
B8JK87	NA
B8JKK2	NA
B8JKU6	NA
B8JKV0	mmu:232566
B8YP90	NA
B9EHE6	mmu:259050
B9EHG2	mmu:258991
B9EHK7	NA
B9EHT6	NA
B9EII2	mmu:387512
B9EII4	mmu:21380
B9EIX0	mmu:319618
B9EIZ7	NA
B9EJ92	NA
B9EJI9	mmu:319832
B9EJW5	mmu:385674
B9EJX3	mmu:668210
B9EJX5	mmu:319944
B9EK86	mmu:232962
B9EKB6	NA
B9EKF4	mmu:72306
B9EKN8	NA
B9EKX1	NA
B9UIU9	mmu:100271704
C0HKD1	mmu:545611
